Date,Time,Consumption
2/1/2007,6:27:00,0.001716221
2/1/2007,6:28:00,0.001602186
2/1/2007,6:29:00,0.002125528
2/1/2007,6:30:00,0.001503508
2/1/2007,6:31:00,0.001502223
2/1/2007,6:32:00,0.002051595
2/1/2007,6:33:00,0.001983725
2/1/2007,6:34:00,0.001401019
2/1/2007,6:35:00,0.001297328
2/1/2007,6:36:00,0.001924187
2/1/2007,6:37:00,0.001975406
2/1/2007,6:38:00,0.001801055
2/1/2007,6:39:00,0.001559934
2/1/2007,6:40:00,0.001483174
2/1/2007,6:41:00,0.001515698
2/1/2007,6:42:00,0.001885363
2/1/2007,6:43:00,0.002005047
2/1/2007,6:44:00,0.001922486
2/1/2007,6:45:00,0.001946655
2/1/2007,6:46:00,0.002156659
2/1/2007,6:47:00,0.002247903
2/1/2007,6:48:00,0.002223195
2/1/2007,6:49:00,0.002672876
2/1/2007,6:50:00,0.002425021
2/1/2007,6:51:00,0.002611957
2/1/2007,6:52:00,0.00224959
2/1/2007,6:53:00,0.001929171
2/1/2007,6:54:00,0.001699671
2/1/2007,6:55:00,0.002499534
2/1/2007,6:56:00,0.001754021
2/1/2007,6:57:00,0.002010596
2/1/2007,6:58:00,0.001599147
2/1/2007,6:59:00,0.001970535
2/1/2007,7:00:00,0.002261456
2/1/2007,7:01:00,0.001622691
2/1/2007,7:02:00,0.002333129
2/1/2007,7:03:00,0.002110741
2/1/2007,7:04:00,0.001539406
2/1/2007,7:05:00,0.001569949
2/1/2007,7:06:00,0.001255954
2/1/2007,7:07:00,0.001689698
2/1/2007,7:08:00,0.001959379
2/1/2007,7:09:00,0.001629652
2/1/2007,7:10:00,0.002075782
2/1/2007,7:11:00,0.00196439
2/1/2007,7:12:00,0.001515576
2/1/2007,7:13:00,0.001867078
2/1/2007,7:14:00,0.001653396
2/1/2007,7:15:00,0.002004301
2/1/2007,7:16:00,0.001563353
2/1/2007,7:17:00,0.001558382
2/1/2007,7:18:00,0.001309475
2/1/2007,7:19:00,0.002133539
2/1/2007,7:20:00,0.00204383
2/1/2007,7:21:00,0.001951717
2/1/2007,7:22:00,0.001959253
2/1/2007,7:23:00,0.001484838
2/1/2007,7:24:00,0.001611997
2/1/2007,7:25:00,0.001948051
2/1/2007,7:26:00,0.001463429
2/1/2007,7:27:00,0.001571754
2/1/2007,7:28:00,0.00149813
2/1/2007,7:29:00,0.001781139
2/1/2007,7:30:00,0.002361871
2/1/2007,7:31:00,0.002432766
2/1/2007,7:32:00,0.001825511
2/1/2007,7:33:00,0.002569566
2/1/2007,7:34:00,0.002427723
2/1/2007,7:35:00,0.001691492
2/1/2007,7:36:00,0.002172995
2/1/2007,7:37:00,0.002202225
2/1/2007,7:38:00,0.001700327
2/1/2007,7:39:00,0.002351747
2/1/2007,7:40:00,0.001939706
2/1/2007,7:41:00,0.001617569
2/1/2007,7:42:00,0.001705144
2/1/2007,7:43:00,0.00172928
2/1/2007,7:44:00,0.001940464
2/1/2007,7:45:00,0.001687465
2/1/2007,7:46:00,0.001825742
2/1/2007,7:47:00,0.002009639
2/1/2007,7:48:00,0.002056263
2/1/2007,7:49:00,0.001378443
2/1/2007,7:50:00,0.001969724
2/1/2007,7:51:00,0.001560035
2/1/2007,7:52:00,0.002130151
2/1/2007,7:53:00,0.001398217
2/1/2007,7:54:00,0.001681244
2/1/2007,7:55:00,0.001297406
2/1/2007,7:56:00,0.001286567
2/1/2007,7:57:00,0.001494854
2/1/2007,7:58:00,0.002287243
2/1/2007,7:59:00,0.002251601
2/1/2007,8:00:00,0.002375914
2/1/2007,8:01:00,0.001822036
2/1/2007,8:02:00,0.002294529
2/1/2007,8:03:00,0.001991239
2/1/2007,8:04:00,0.002281861
2/1/2007,8:05:00,0.002294193
2/1/2007,8:06:00,0.001750997
2/1/2007,8:07:00,0.001968209
2/1/2007,8:08:00,0.002384519
2/1/2007,8:09:00,0.002657342
2/1/2007,8:10:00,0.001947077
2/1/2007,8:11:00,0.001905156
2/1/2007,8:12:00,0.002338183
2/1/2007,8:13:00,0.002765856
2/1/2007,8:14:00,0.002642718
2/1/2007,8:15:00,0.00223303
2/1/2007,8:16:00,0.002313228
2/1/2007,8:17:00,0.00216012
2/1/2007,8:18:00,0.002145632
2/1/2007,8:19:00,0.001939939
2/1/2007,8:20:00,0.002248041
2/1/2007,8:21:00,0.002458148
2/1/2007,8:22:00,0.002707325
2/1/2007,8:23:00,0.002469324
2/1/2007,8:24:00,0.002652463
2/1/2007,8:25:00,0.002046205
2/1/2007,8:26:00,0.002403736
2/1/2007,8:27:00,0.001610881
2/1/2007,8:28:00,0.001539186
2/1/2007,8:29:00,0.001505576
2/1/2007,8:30:00,0.001539185
2/1/2007,8:31:00,0.002035195
2/1/2007,8:32:00,0.001996526
2/1/2007,8:33:00,0.00170768
2/1/2007,8:34:00,0.001611736
2/1/2007,8:35:00,0.001280214
2/1/2007,8:36:00,0.002067512
2/1/2007,8:37:00,0.001956651
2/1/2007,8:38:00,0.001460451
2/1/2007,8:39:00,0.002140065
2/1/2007,8:40:00,0.002094973
2/1/2007,8:41:00,0.001598033
2/1/2007,8:42:00,0.001562348
2/1/2007,8:43:00,0.00141164
2/1/2007,8:44:00,0.001408444
2/1/2007,8:45:00,0.001672663
2/1/2007,8:46:00,0.001932166
2/1/2007,8:47:00,0.001405653
2/1/2007,8:48:00,0.001965708
2/1/2007,8:49:00,0.00224242
2/1/2007,8:50:00,0.001793386
2/1/2007,8:51:00,0.001956969
2/1/2007,8:52:00,0.001703712
2/1/2007,8:53:00,0.002014343
2/1/2007,8:54:00,0.002020077
2/1/2007,8:55:00,0.002636234
2/1/2007,8:56:00,0.001806875
2/1/2007,8:57:00,0.002184211
2/1/2007,8:58:00,0.001688051
2/1/2007,8:59:00,0.002269677
2/1/2007,9:00:00,0.002391008
2/1/2007,9:01:00,0.00200668
2/1/2007,9:02:00,0.002289897
2/1/2007,9:03:00,0.001818078
2/1/2007,9:04:00,0.002178192
2/1/2007,9:05:00,0.001597003
2/1/2007,9:06:00,0.001990417
2/1/2007,9:07:00,0.001648226
2/1/2007,9:08:00,0.00196223
2/1/2007,9:09:00,0.001927674
2/1/2007,9:10:00,0.00197721
2/1/2007,9:11:00,0.001546532
2/1/2007,9:12:00,0.001742184
2/1/2007,9:13:00,0.002102812
2/1/2007,9:14:00,0.001322243
2/1/2007,9:15:00,0.001411903
2/1/2007,9:16:00,0.001571591
2/1/2007,9:17:00,0.001707326
2/1/2007,9:18:00,0.001900252
2/1/2007,9:19:00,0.001363931
2/1/2007,9:20:00,0.001313878
2/1/2007,9:21:00,0.001574927
2/1/2007,9:22:00,0.001951654
2/1/2007,9:23:00,0.001309394
2/1/2007,9:24:00,0.001721416
2/1/2007,9:25:00,0.001540754
2/1/2007,9:26:00,0.001432184
2/1/2007,9:27:00,0.002042174
2/1/2007,9:28:00,0.001356197
2/1/2007,9:29:00,0.002039808
2/1/2007,9:30:00,0.001807705
2/1/2007,9:31:00,0.001654981
2/1/2007,9:32:00,0.002209275
2/1/2007,9:33:00,0.001659282
2/1/2007,9:34:00,0.002298372
2/1/2007,9:35:00,0.002378886
2/1/2007,9:36:00,0.002200722
2/1/2007,9:37:00,0.002256112
2/1/2007,9:38:00,0.002060304
2/1/2007,9:39:00,0.001934319
2/1/2007,9:40:00,0.002299263
2/1/2007,9:41:00,0.001562309
2/1/2007,9:42:00,0.001818642
2/1/2007,9:43:00,0.002313797
2/1/2007,9:44:00,0.00186264
2/1/2007,9:45:00,0.002458531
2/1/2007,9:46:00,0.001747628
2/1/2007,9:47:00,0.001586021
2/1/2007,9:48:00,0.002122048
2/1/2007,9:49:00,0.002401792
2/1/2007,9:50:00,0.001693802
2/1/2007,9:51:00,0.002097089
2/1/2007,9:52:00,0.002165128
2/1/2007,9:53:00,0.001867437
2/1/2007,9:54:00,0.001249775
2/1/2007,9:55:00,0.001221331
2/1/2007,9:56:00,0.001835693
2/1/2007,9:57:00,0.002002025
2/1/2007,9:58:00,0.00133402
2/1/2007,9:59:00,0.001996062
2/1/2007,10:00:00,0.00212082
2/1/2007,10:01:00,0.001211834
2/1/2007,10:02:00,0.0018969
2/1/2007,10:03:00,0.001681387
2/1/2007,10:04:00,0.002115663
2/1/2007,10:05:00,0.002057205
2/1/2007,10:06:00,0.001915266
2/1/2007,10:07:00,0.001252861
2/1/2007,10:08:00,0.002002224
2/1/2007,10:09:00,0.001565966
2/1/2007,10:10:00,0.002358676
2/1/2007,10:11:00,0.001966466
2/1/2007,10:12:00,0.002180942
2/1/2007,10:13:00,0.001814826
2/1/2007,10:14:00,0.001812246
2/1/2007,10:15:00,0.001634016
2/1/2007,10:16:00,0.001812451
2/1/2007,10:17:00,0.001971161
2/1/2007,10:18:00,0.002167433
2/1/2007,10:19:00,0.001740151
2/1/2007,10:20:00,0.002450885
2/1/2007,10:21:00,0.002384978
2/1/2007,10:22:00,0.00159404
2/1/2007,10:23:00,0.002184476
2/1/2007,10:24:00,0.001877041
2/1/2007,10:25:00,0.002191148
2/1/2007,10:26:00,0.002564972
2/1/2007,10:27:00,0.002093301
2/1/2007,10:28:00,0.002147653
2/1/2007,10:29:00,0.002368714
2/1/2007,10:30:00,0.002460611
2/1/2007,10:31:00,0.002685664
2/1/2007,10:32:00,0.00248983
2/1/2007,10:33:00,0.002302258
2/1/2007,10:34:00,0.001599836
2/1/2007,10:35:00,0.00232838
2/1/2007,10:36:00,0.002009364
2/1/2007,10:37:00,0.002229501
2/1/2007,10:38:00,0.001985048
2/1/2007,10:39:00,0.002125849
2/1/2007,10:40:00,0.001553661
2/1/2007,10:41:00,0.001649928
2/1/2007,10:42:00,0.001604099
2/1/2007,10:43:00,0.001764604
2/1/2007,10:44:00,0.001688071
2/1/2007,10:45:00,0.001630745
2/1/2007,10:46:00,0.001578216
2/1/2007,10:47:00,0.002193751
2/1/2007,10:48:00,0.001550653
2/1/2007,10:49:00,0.00188524
2/1/2007,10:50:00,0.002273244
2/1/2007,10:51:00,0.001870454
2/1/2007,10:52:00,0.002229029
2/1/2007,10:53:00,0.002178665
2/1/2007,10:54:00,0.001690398
2/1/2007,10:55:00,0.002297003
2/1/2007,10:56:00,0.002021607
2/1/2007,10:57:00,0.001816276
2/1/2007,10:58:00,0.00122972
2/1/2007,10:59:00,0.001450623
2/1/2007,11:00:00,0.002068196
2/1/2007,11:01:00,0.001607309
2/1/2007,11:02:00,0.002383942
2/1/2007,11:03:00,0.002453673
2/1/2007,11:04:00,0.002225268
2/1/2007,11:05:00,0.00179588
2/1/2007,11:06:00,0.002284003
2/1/2007,11:07:00,0.002104704
2/1/2007,11:08:00,0.001872644
2/1/2007,11:09:00,0.002060124
2/1/2007,11:10:00,0.001721647
2/1/2007,11:11:00,0.002136727
2/1/2007,11:12:00,0.002154514
2/1/2007,11:13:00,0.002467142
2/1/2007,11:14:00,0.001902814
2/1/2007,11:15:00,0.001683699
2/1/2007,11:16:00,0.001220657
2/1/2007,11:17:00,0.001584208
2/1/2007,11:18:00,0.001462644
2/1/2007,11:19:00,0.001220133
2/1/2007,11:20:00,0.001807075
2/1/2007,11:21:00,0.001582725
2/1/2007,11:22:00,0.001891519
2/1/2007,11:23:00,0.001971359
2/1/2007,11:24:00,0.001420277
2/1/2007,11:25:00,0.001663645
2/1/2007,11:26:00,0.002060373
2/1/2007,11:27:00,0.001554325
2/1/2007,11:28:00,0.001706176
2/1/2007,11:29:00,0.001752769
2/1/2007,11:30:00,0.002326576
2/1/2007,11:31:00,0.002230494
2/1/2007,11:32:00,0.001956957
2/1/2007,11:33:00,0.002011107
2/1/2007,11:34:00,0.001563298
2/1/2007,11:35:00,0.002093102
2/1/2007,11:36:00,0.001524646
2/1/2007,11:37:00,0.002279317
2/1/2007,11:38:00,0.001284863
2/1/2007,11:39:00,0.001595296
2/1/2007,11:40:00,0.001738072
2/1/2007,11:41:00,0.001468276
2/1/2007,11:42:00,0.002501782
2/1/2007,11:43:00,0.002028613
2/1/2007,11:44:00,0.001725404
2/1/2007,11:45:00,0.002135098
2/1/2007,11:46:00,0.002148412
2/1/2007,11:47:00,0.002510708
2/1/2007,11:48:00,0.002065512
2/1/2007,11:49:00,0.001934505
2/1/2007,11:50:00,0.001854742
2/1/2007,11:51:00,0.001764388
2/1/2007,11:52:00,0.001633827
2/1/2007,11:53:00,0.001694135
2/1/2007,11:54:00,0.001976734
2/1/2007,11:55:00,0.002231601
2/1/2007,11:56:00,0.00178774
2/1/2007,11:57:00,0.00208461
2/1/2007,11:58:00,0.002179632
2/1/2007,11:59:00,0.002086208
2/1/2007,12:00:00,0.002166046
2/1/2007,12:01:00,0.001248602
2/1/2007,12:02:00,0.001747591
2/1/2007,12:03:00,0.001991651
2/1/2007,12:04:00,0.001695707
2/1/2007,12:05:00,0.001707654
2/1/2007,12:06:00,0.001370693
2/1/2007,12:07:00,0.00168224
2/1/2007,12:08:00,0.001277683
2/1/2007,12:09:00,0.001935523
2/1/2007,12:10:00,0.001951268
2/1/2007,12:11:00,0.002126077
2/1/2007,12:12:00,0.002425958
2/1/2007,12:13:00,0.001938653
2/1/2007,12:14:00,0.001792147
2/1/2007,12:15:00,0.002293359
2/1/2007,12:16:00,0.002370062
2/1/2007,12:17:00,0.001790756
2/1/2007,12:18:00,0.00191961
2/1/2007,12:19:00,0.001672043
2/1/2007,12:20:00,0.00202843
2/1/2007,12:21:00,0.002081644
2/1/2007,12:22:00,0.001865174
2/1/2007,12:23:00,0.00154337
2/1/2007,12:24:00,0.001801622
2/1/2007,12:25:00,0.002079897
2/1/2007,12:26:00,0.002481591
2/1/2007,12:27:00,0.002105226
2/1/2007,12:28:00,0.001810529
2/1/2007,12:29:00,0.002178687
2/1/2007,12:30:00,0.001564674
2/1/2007,12:31:00,0.002324417
2/1/2007,12:32:00,0.001936376
2/1/2007,12:33:00,0.002326681
2/1/2007,12:34:00,0.002384518
2/1/2007,12:35:00,0.002424284
2/1/2007,12:36:00,0.002274984
2/1/2007,12:37:00,0.001875739
2/1/2007,12:38:00,0.00193535
2/1/2007,12:39:00,0.002229215
2/1/2007,12:40:00,0.001956843
2/1/2007,12:41:00,0.001864749
2/1/2007,12:42:00,0.001358764
2/1/2007,12:43:00,0.001988957
2/1/2007,12:44:00,0.001489605
2/1/2007,12:45:00,0.001234681
2/1/2007,12:46:00,0.002072926
2/1/2007,12:47:00,0.001347555
2/1/2007,12:48:00,0.001665146
2/1/2007,12:49:00,0.001540763
2/1/2007,12:50:00,0.002130183
2/1/2007,12:51:00,0.001967566
2/1/2007,12:52:00,0.001974586
2/1/2007,12:53:00,0.002298519
2/1/2007,12:54:00,0.001525549
2/1/2007,12:55:00,0.002228115
2/1/2007,12:56:00,0.001832334
2/1/2007,12:57:00,0.001962933
2/1/2007,12:58:00,0.002136963
2/1/2007,12:59:00,0.001998546
2/1/2007,13:00:00,0.002279811
2/1/2007,13:01:00,0.001811987
2/1/2007,13:02:00,0.002406643
2/1/2007,13:03:00,0.002442954
2/1/2007,13:04:00,0.002095752
2/1/2007,13:05:00,0.002461296
2/1/2007,13:06:00,0.002586652
2/1/2007,13:07:00,0.002573522
2/1/2007,13:08:00,0.002258253
2/1/2007,13:09:00,0.002620532
2/1/2007,13:10:00,0.002299992
2/1/2007,13:11:00,0.002075724
2/1/2007,13:12:00,0.001931989
2/1/2007,13:13:00,0.002253212
2/1/2007,13:14:00,0.002214608
2/1/2007,13:15:00,0.001817396
2/1/2007,13:16:00,0.002192918
2/1/2007,13:17:00,0.002353272
2/1/2007,13:18:00,0.002609418
2/1/2007,13:19:00,0.001832604
2/1/2007,13:20:00,0.002529988
2/1/2007,13:21:00,0.00230697
2/1/2007,13:22:00,0.001876393
2/1/2007,13:23:00,0.002039446
2/1/2007,13:24:00,0.00143646
2/1/2007,13:25:00,0.001999538
2/1/2007,13:26:00,0.001548056
2/1/2007,13:27:00,0.001369002
2/1/2007,13:28:00,0.00126322
2/1/2007,13:29:00,0.001390472
2/1/2007,13:30:00,0.00242004
2/1/2007,13:31:00,0.002027582
2/1/2007,13:32:00,0.001722161
2/1/2007,13:33:00,0.001672247
2/1/2007,13:34:00,0.001939309
2/1/2007,13:35:00,0.001866592
2/1/2007,13:36:00,0.001659096
2/1/2007,13:37:00,0.001818061
2/1/2007,13:38:00,0.00137969
2/1/2007,13:39:00,0.002027199
2/1/2007,13:40:00,0.001729799
2/1/2007,13:41:00,0.001865906
2/1/2007,13:42:00,0.001740716
2/1/2007,13:43:00,0.00190944
2/1/2007,13:44:00,0.001782705
2/1/2007,13:45:00,0.001321187
2/1/2007,13:46:00,0.002025719
2/1/2007,13:47:00,0.002321694
2/1/2007,13:48:00,0.001883875
2/1/2007,13:49:00,0.002364923
2/1/2007,13:50:00,0.002054507
2/1/2007,13:51:00,0.002280586
2/1/2007,13:52:00,0.002035276
2/1/2007,13:53:00,0.001957656
2/1/2007,13:54:00,0.002005065
2/1/2007,13:55:00,0.002008062
2/1/2007,13:56:00,0.002126012
2/1/2007,13:57:00,0.001573763
2/1/2007,13:58:00,0.002428453
2/1/2007,13:59:00,0.002233117
2/1/2007,14:00:00,0.001937106
2/1/2007,14:01:00,0.002200538
2/1/2007,14:02:00,0.002374412
2/1/2007,14:03:00,0.00186494
2/1/2007,14:04:00,0.001818361
2/1/2007,14:05:00,0.00183551
2/1/2007,14:06:00,0.001914467
2/1/2007,14:07:00,0.001599621
2/1/2007,14:08:00,0.001987027
2/1/2007,14:09:00,0.001699923
2/1/2007,14:10:00,0.002177144
2/1/2007,14:11:00,0.002387273
2/1/2007,14:12:00,0.002197023
2/1/2007,14:13:00,0.002116915
2/1/2007,14:14:00,0.001686131
2/1/2007,14:15:00,0.001739484
2/1/2007,14:16:00,0.001682893
2/1/2007,14:17:00,0.002024907
2/1/2007,14:18:00,0.002225951
2/1/2007,14:19:00,0.002004749
2/1/2007,14:20:00,0.002011044
2/1/2007,14:21:00,0.001821973
2/1/2007,14:22:00,0.002162819
2/1/2007,14:23:00,0.001320489
2/1/2007,14:24:00,0.001953935
2/1/2007,14:25:00,0.001841249
2/1/2007,14:26:00,0.001879168
2/1/2007,14:27:00,0.00189291
2/1/2007,14:28:00,0.001603301
2/1/2007,14:29:00,0.001843495
2/1/2007,14:30:00,0.002316273
2/1/2007,14:31:00,0.001999121
2/1/2007,14:32:00,0.002098123
2/1/2007,14:33:00,0.00180025
2/1/2007,14:34:00,0.002371208
2/1/2007,14:35:00,0.002320377
2/1/2007,14:36:00,0.002161236
2/1/2007,14:37:00,0.00200912
2/1/2007,14:38:00,0.002475282
2/1/2007,14:39:00,0.001656995
2/1/2007,14:40:00,0.002546199
2/1/2007,14:41:00,0.002525413
2/1/2007,14:42:00,0.001770627
2/1/2007,14:43:00,0.001687261
2/1/2007,14:44:00,0.001804689
2/1/2007,14:45:00,0.001366643
2/1/2007,14:46:00,0.002070891
2/1/2007,14:47:00,0.001714077
2/1/2007,14:48:00,0.001872685
2/1/2007,14:49:00,0.00217627
2/1/2007,14:50:00,0.001590839
2/1/2007,14:51:00,0.001609222
2/1/2007,14:52:00,0.001870336
2/1/2007,14:53:00,0.002463369
2/1/2007,14:54:00,0.001827234
2/1/2007,14:55:00,0.001808523
2/1/2007,14:56:00,0.002190779
2/1/2007,14:57:00,0.002061218
2/1/2007,14:58:00,0.001743205
2/1/2007,14:59:00,0.002005687
2/1/2007,15:00:00,0.002031811
2/1/2007,15:01:00,0.001588306
2/1/2007,15:02:00,0.001789439
2/1/2007,15:03:00,0.00208262
2/1/2007,15:04:00,0.005764453
2/1/2007,15:05:00,0.005394589
2/1/2007,15:06:00,0.005396555
2/1/2007,15:07:00,0.005374842
2/1/2007,15:08:00,0.005348051
2/1/2007,15:09:00,0.005745636
2/1/2007,15:10:00,0.005214858
2/1/2007,15:11:00,0.005895981
2/1/2007,15:12:00,0.006202832
2/1/2007,15:13:00,0.005497344
2/1/2007,15:14:00,0.005380015
2/1/2007,15:15:00,0.005432909
2/1/2007,15:16:00,0.005470418
2/1/2007,15:17:00,0.005442948
2/1/2007,15:18:00,0.006133173
2/1/2007,15:19:00,0.006048416
2/1/2007,15:20:00,0.005288889
2/1/2007,15:21:00,0.006046777
2/1/2007,15:22:00,0.005380222
2/1/2007,15:23:00,0.005333773
2/1/2007,15:24:00,0.005912898
2/1/2007,15:25:00,0.006314619
2/1/2007,15:26:00,0.006124904
2/1/2007,15:27:00,0.005999149
2/1/2007,15:28:00,0.005156437
2/1/2007,15:29:00,0.005473228
2/1/2007,15:30:00,0.005390438
2/1/2007,15:31:00,0.005520841
2/1/2007,15:32:00,0.005767214
2/1/2007,15:33:00,0.005501115
2/1/2007,15:34:00,0.005521459
2/1/2007,15:35:00,0.005598074
2/1/2007,15:36:00,0.006126975
2/1/2007,15:37:00,0.006222422
2/1/2007,15:38:00,0.005877032
2/1/2007,15:39:00,0.005452463
2/1/2007,15:40:00,0.005745674
2/1/2007,15:41:00,0.005231971
2/1/2007,15:42:00,0.005908933
2/1/2007,15:43:00,0.005791318
2/1/2007,15:44:00,0.006357798
2/1/2007,15:45:00,0.006439739
2/1/2007,15:46:00,0.006664933
2/1/2007,15:47:00,0.006679887
2/1/2007,15:48:00,0.006599446
2/1/2007,15:49:00,0.00611907
2/1/2007,15:50:00,0.006282459
2/1/2007,15:51:00,0.005885825
2/1/2007,15:52:00,0.005131736
2/1/2007,15:53:00,0.005607761
2/1/2007,15:54:00,0.005160474
2/1/2007,15:55:00,0.005628065
2/1/2007,15:56:00,0.004375394
2/1/2007,15:57:00,0.001912379
2/1/2007,15:58:00,0.001975792
2/1/2007,15:59:00,0.002127155
2/1/2007,16:00:00,0.002112606
2/1/2007,16:01:00,0.001669769
2/1/2007,16:02:00,0.001615479
2/1/2007,16:03:00,0.001385208
2/1/2007,16:04:00,0.001674018
2/1/2007,16:05:00,0.002016124
2/1/2007,16:06:00,0.00166267
2/1/2007,16:07:00,0.00324121
2/1/2007,16:08:00,0.004993506
2/1/2007,16:09:00,0.005091252
2/1/2007,16:10:00,0.005072338
2/1/2007,16:11:00,0.005788777
2/1/2007,16:12:00,0.004901532
2/1/2007,16:13:00,0.005685491
2/1/2007,16:14:00,0.005624587
2/1/2007,16:15:00,0.0057873
2/1/2007,16:16:00,0.005684384
2/1/2007,16:17:00,0.005035336
2/1/2007,16:18:00,0.004964186
2/1/2007,16:19:00,0.00497748
2/1/2007,16:20:00,0.005219014
2/1/2007,16:21:00,0.005372726
2/1/2007,16:22:00,0.005483304
2/1/2007,16:23:00,0.004685818
2/1/2007,16:24:00,0.004920692
2/1/2007,16:25:00,0.004921324
2/1/2007,16:26:00,0.004965313
2/1/2007,16:27:00,0.005443972
2/1/2007,16:28:00,0.005127029
2/1/2007,16:29:00,0.005006079
2/1/2007,16:30:00,0.005305466
2/1/2007,16:31:00,0.005334273
2/1/2007,16:32:00,0.00539302
2/1/2007,16:33:00,0.005566559
2/1/2007,16:34:00,0.005273954
2/1/2007,16:35:00,0.005366513
2/1/2007,16:36:00,0.005137562
2/1/2007,16:37:00,0.005395277
2/1/2007,16:38:00,0.005775239
2/1/2007,16:39:00,0.005801098
2/1/2007,16:40:00,0.005158082
2/1/2007,16:41:00,0.005789483
2/1/2007,16:42:00,0.0050534
2/1/2007,16:43:00,0.006695018
2/1/2007,16:44:00,0.006035433
2/1/2007,16:45:00,0.006104745
2/1/2007,16:46:00,0.006394525
2/1/2007,16:47:00,0.006399268
2/1/2007,16:48:00,0.006810084
2/1/2007,16:49:00,0.006066523
2/1/2007,16:50:00,0.005972811
2/1/2007,16:51:00,0.005974904
2/1/2007,16:52:00,0.006103395
2/1/2007,16:53:00,0.006004816
2/1/2007,16:54:00,0.007852521
2/1/2007,16:55:00,0.007735092
2/1/2007,16:56:00,0.007646969
2/1/2007,16:57:00,0.008577052
2/1/2007,16:58:00,0.008729417
2/1/2007,16:59:00,0.009591306
2/1/2007,17:00:00,0.009844647
2/1/2007,17:01:00,0.009255927
2/1/2007,17:02:00,0.009103321
2/1/2007,17:03:00,0.009360436
2/1/2007,17:04:00,0.009304778
2/1/2007,17:05:00,0.009690319
2/1/2007,17:06:00,0.009318283
2/1/2007,17:07:00,0.008822636
2/1/2007,17:08:00,0.009502743
2/1/2007,17:09:00,0.008872274
2/1/2007,17:10:00,0.009226222
2/1/2007,17:11:00,0.007430557
2/1/2007,17:12:00,0.005975161
2/1/2007,17:13:00,0.005438942
2/1/2007,17:14:00,0.005849887
2/1/2007,17:15:00,0.006039156
2/1/2007,17:16:00,0.005648296
2/1/2007,17:17:00,0.006310871
2/1/2007,17:18:00,0.00845315
2/1/2007,17:19:00,0.009193755
2/1/2007,17:20:00,0.009214051
2/1/2007,17:21:00,0.009088403
2/1/2007,17:22:00,0.009051217
2/1/2007,17:23:00,0.008401871
2/1/2007,17:24:00,0.0075103
2/1/2007,17:25:00,0.007335945
2/1/2007,17:26:00,0.008036666
2/1/2007,17:27:00,0.007366885
2/1/2007,17:28:00,0.00810275
2/1/2007,17:29:00,0.008754977
2/1/2007,17:30:00,0.009046395
2/1/2007,17:31:00,0.00754043
2/1/2007,17:32:00,0.005673007
2/1/2007,17:33:00,0.007787196
2/1/2007,17:34:00,0.00807059
2/1/2007,17:35:00,0.008096491
2/1/2007,17:36:00,0.006414303
2/1/2007,17:37:00,0.005089429
2/1/2007,17:38:00,0.006129343
2/1/2007,17:39:00,0.004476954
2/1/2007,17:40:00,0.003619144
2/1/2007,17:41:00,0.004064137
2/1/2007,17:42:00,0.005472802
2/1/2007,17:43:00,0.007342829
2/1/2007,17:44:00,0.007270605
2/1/2007,17:45:00,0.007273968
2/1/2007,17:46:00,0.007289049
2/1/2007,17:47:00,0.007728052
2/1/2007,17:48:00,0.007559518
2/1/2007,17:49:00,0.007715515
2/1/2007,17:50:00,0.007227127
2/1/2007,17:51:00,0.007770599
2/1/2007,17:52:00,0.007831066
2/1/2007,17:53:00,0.00780017
2/1/2007,17:54:00,0.007347955
2/1/2007,17:55:00,0.006977498
2/1/2007,17:56:00,0.007292929
2/1/2007,17:57:00,0.007746004
2/1/2007,17:58:00,0.008046181
2/1/2007,17:59:00,0.008437606
2/1/2007,18:00:00,0.007954575
2/1/2007,18:01:00,0.007319673
2/1/2007,18:02:00,0.007493677
2/1/2007,18:03:00,0.008034445
2/1/2007,18:04:00,0.007648794
2/1/2007,18:05:00,0.007622661
2/1/2007,18:06:00,0.007591352
2/1/2007,18:07:00,0.007472042
2/1/2007,18:08:00,0.0075383
2/1/2007,18:09:00,0.009922815
2/1/2007,18:10:00,0.010871491
2/1/2007,18:11:00,0.01030116
2/1/2007,18:12:00,0.01041419
2/1/2007,18:13:00,0.009924326
2/1/2007,18:14:00,0.009995988
2/1/2007,18:15:00,0.010545113
2/1/2007,18:16:00,0.009464266
2/1/2007,18:17:00,0.00891653
2/1/2007,18:18:00,0.007018303
2/1/2007,18:19:00,0.007155714
2/1/2007,18:20:00,0.006088439
2/1/2007,18:21:00,0.00552597
2/1/2007,18:22:00,0.005501862
2/1/2007,18:23:00,0.005778583
2/1/2007,18:24:00,0.005961203
2/1/2007,18:25:00,0.006512859
2/1/2007,18:26:00,0.005839263
2/1/2007,18:27:00,0.007140284
2/1/2007,18:28:00,0.007508679
2/1/2007,18:29:00,0.00760244
2/1/2007,18:30:00,0.007361807
2/1/2007,18:31:00,0.0075232
2/1/2007,18:32:00,0.006719109
2/1/2007,18:33:00,0.007618479
2/1/2007,18:34:00,0.006823179
2/1/2007,18:35:00,0.006275546
2/1/2007,18:36:00,0.006164251
2/1/2007,18:37:00,0.006116322
2/1/2007,18:38:00,0.007456379
2/1/2007,18:39:00,0.007374641
2/1/2007,18:40:00,0.007633052
2/1/2007,18:41:00,0.007119367
2/1/2007,18:42:00,0.006402906
